timestamp,equipment_id,vibration,temperature,pressure,current,rpm,tool_wear,degradation_level,failure_imminent,failure_type
2020-11-27 13:00:00,Machine_H37370,3.009,311.9,151.3,38.0,1513,38,0.19,False,No Failure
2020-11-27 14:00:00,Machine_H37371,3.009,311.9,214.0,16.5,2140,43,0.215,False,No Failure
2020-11-27 15:00:00,Machine_L55138,3.01,312.1,137.7,49.9,1377,48,0.24,False,No Failure
2020-11-27 16:00:00,Machine_L55139,3.01,312.1,158.5,32.3,1585,50,0.25,False,No Failure
2020-11-27 17:00:00,Machine_H37374,3.011,312.2,149.1,42.6,1491,52,0.26,False,No Failure
2020-11-27 18:00:00,Machine_L55141,3.01,312.2,126.4,59.0,1264,57,0.285,False,No Failure
2020-11-27 19:00:00,Machine_L55142,3.01,312.2,137.2,47.0,1372,59,0.295,False,No Failure
2020-11-27 20:00:00,Machine_L55143,3.01,312.2,151.0,39.9,1510,61,0.305,False,No Failure
2020-11-27 21:00:00,Machine_L55144,3.009,312.1,142.3,40.2,1423,63,0.315,False,No Failure
2020-11-27 22:00:00,Machine_L55145,3.011,312.3,146.4,35.3,1464,65,0.325,False,No Failure
2020-11-27 23:00:00,Machine_L55146,3.01,312.2,160.2,35.9,1602,67,0.335,False,No Failure
2020-11-28 00:00:00,Machine_22827,3.01,312.2,162.9,32.6,1629,69,0.345,False,No Failure
2020-11-28 01:00:00,Machine_L55148,3.009,312.2,181.1,23.2,1811,72,0.36,False,No Failure
2020-11-28 02:00:00,Machine_L55149,3.009,312.1,171.1,28.8,1711,74,0.37,False,No Failure
2020-11-28 03:00:00,Machine_22830,3.009,312.1,129.7,48.6,1297,76,0.38,False,No Failure
2020-11-28 04:00:00,Machine_L55151,3.01,312.1,140.5,46.1,1405,79,0.395,False,No Failure
2020-11-28 05:00:00,Machine_L55152,3.011,312.2,139.7,54.9,1397,81,0.405,False,No Failure
2020-11-28 06:00:00,Machine_L55153,3.011,312.3,168.2,29.7,1682,83,0.415,False,No Failure
2020-11-28 07:00:00,Machine_L55154,3.012,312.3,152.8,38.4,1528,85,0.425,False,No Failure
2020-11-28 08:00:00,Machine_22835,3.012,312.3,154.8,38.3,1548,87,0.435,False,No Failure
2020-11-28 09:00:00,Machine_H37390,3.012,312.4,139.5,47.8,1395,90,0.45,False,No Failure
2020-11-28 10:00:00,Machine_L55157,3.012,312.4,137.8,59.0,1378,95,0.475,False,No Failure
2020-11-28 11:00:00,Machine_L55158,3.012,312.4,148.0,53.5,1480,97,0.485,False,No Failure
2020-11-28 12:00:00,Machine_22839,3.012,312.4,142.8,36.6,1428,99,0.495,False,No Failure
2020-11-28 13:00:00,Machine_22840,3.012,312.4,150.5,39.6,1505,102,0.51,False,No Failure
2020-11-28 14:00:00,Machine_L55161,3.01,312.3,144.5,36.4,1445,105,0.525,False,No Failure
2020-11-28 15:00:00,Machine_L55162,3.01,312.3,148.8,42.6,1488,107,0.535,False,No Failure
2020-11-28 16:00:00,Machine_L55163,3.01,312.2,160.1,33.0,1601,109,0.545,False,No Failure
2020-11-28 17:00:00,Machine_L55164,3.01,312.3,155.0,34.9,1550,111,0.555,False,No Failure
2020-11-28 18:00:00,Machine_L55165,3.01,312.2,154.0,34.1,1540,113,0.565,False,No Failure
2020-11-28 19:00:00,Machine_L55166,3.011,312.3,158.7,34.5,1587,115,0.575,False,No Failure
2020-11-28 20:00:00,Machine_H37401,3.01,312.2,148.9,40.3,1489,117,0.585,False,No Failure
2020-11-28 21:00:00,Machine_L55168,3.011,312.3,148.6,34.9,1486,122,0.61,False,No Failure
2020-11-28 22:00:00,Machine_L55169,3.011,312.4,143.0,37.9,1430,124,0.62,False,No Failure
2020-11-28 23:00:00,Machine_22850,3.011,312.4,180.9,25.1,1809,126,0.63,False,No Failure
2020-11-29 00:00:00,Machine_L55171,3.011,312.3,153.4,39.0,1534,129,0.645,False,No Failure
2020-11-29 01:00:00,Machine_22852,3.011,312.3,185.2,25.9,1852,131,0.655,False,No Failure
2020-11-29 02:00:00,Machine_L55173,3.011,312.3,159.5,31.9,1595,134,0.67,False,No Failure
2020-11-29 03:00:00,Machine_L55174,3.01,312.3,142.4,43.5,1424,136,0.68,False,No Failure
2020-11-29 04:00:00,Machine_L55175,3.01,312.2,177.6,28.8,1776,138,0.69,False,No Failure
2020-11-29 05:00:00,Machine_22856,3.01,312.2,149.9,41.5,1499,140,0.7,False,No Failure
2020-11-29 06:00:00,Machine_22857,3.01,312.2,271.0,9.7,2710,143,0.715,True,Power Failure
2020-11-29 07:00:00,Machine_L55178,3.009,312.1,135.9,51.7,1359,146,0.73,False,No Failure
2020-11-29 08:00:00,Machine_22859,3.009,312.1,161.7,31.0,1617,148,0.74,False,No Failure
2020-11-29 09:00:00,Machine_22860,3.008,312.0,144.3,53.3,1443,151,0.755,False,No Failure
2020-11-29 10:00:00,Machine_L55181,3.008,312.0,137.4,50.2,1374,154,0.77,False,No Failure
2020-11-29 11:00:00,Machine_22862,3.009,312.1,185.1,23.0,1851,156,0.78,False,No Failure
2020-11-29 12:00:00,Machine_22863,3.008,312.0,127.4,67.3,1274,159,0.795,False,No Failure
2020-11-29 13:00:00,Machine_L55184,3.009,312.0,153.3,44.0,1533,162,0.81,False,No Failure
2020-11-29 14:00:00,Machine_L55185,3.008,312.0,147.7,37.3,1477,164,0.82,False,No Failure
2020-11-29 15:00:00,Machine_L55186,3.009,312.1,146.2,46.0,1462,166,0.83,False,No Failure
2020-11-29 16:00:00,Machine_22867,3.01,312.1,166.4,28.4,1664,168,0.84,False,No Failure
2020-11-29 17:00:00,Machine_L55188,3.008,311.9,141.4,41.1,1414,171,0.855,False,No Failure
2020-11-29 18:00:00,Machine_H37423,3.009,312.0,212.9,17.8,2129,173,0.865,False,No Failure
2020-11-29 19:00:00,Machine_L55190,3.008,311.8,132.3,61.1,1323,178,0.89,False,No Failure
2020-11-29 20:00:00,Machine_L55191,3.008,311.8,142.7,43.3,1427,180,0.9,False,No Failure
2020-11-29 21:00:00,Machine_22872,3.009,312.0,137.5,56.1,1375,182,0.91,False,No Failure
2020-11-29 22:00:00,Machine_22873,3.009,312.0,140.2,50.7,1402,185,0.925,False,No Failure
2020-11-29 23:00:00,Machine_L55194,3.009,312.0,150.0,44.2,1500,188,0.94,False,No Failure
2020-11-30 00:00:00,Machine_22875,3.01,312.0,155.8,37.5,1558,190,0.95,False,No Failure
2020-11-30 01:00:00,Machine_22876,3.009,312.0,144.7,41.4,1447,193,0.965,False,No Failure
2020-11-30 02:00:00,Machine_L55197,3.01,312.0,151.8,39.3,1518,196,0.98,False,No Failure
2020-11-30 03:00:00,Machine_L55198,3.01,311.9,188.9,23.5,1889,198,0.99,False,No Failure
2020-11-30 04:00:00,Machine_L55199,3.01,312.1,167.5,30.7,1675,200,1.0,False,No Failure
2020-11-30 05:00:00,Machine_H37434,3.009,312.0,172.0,27.9,1720,202,1.0,False,No Failure
2020-11-30 06:00:00,Machine_22881,3.01,312.0,149.9,34.6,1499,207,1.0,False,No Failure
2020-11-30 07:00:00,Machine_L55202,3.009,312.0,144.1,43.8,1441,210,1.0,False,No Failure
2020-11-30 08:00:00,Machine_H37437,3.009,312.0,139.7,42.7,1397,212,1.0,False,No Failure
2020-11-30 09:00:00,Machine_L55204,3.009,312.0,149.3,38.7,1493,217,1.0,False,No Failure
2020-11-30 10:00:00,Machine_22885,3.008,312.0,142.2,50.7,1422,219,1.0,False,No Failure
2020-11-30 11:00:00,Machine_L55206,3.0069999999999997,311.9,139.9,50.2,1399,222,1.0,True,Overstrain Failure
2020-11-30 12:00:00,Machine_L55207,3.0060000000000002,311.9,142.5,44.9,1425,224,1.0,False,No Failure
2020-11-30 13:00:00,Machine_L55208,3.0060000000000002,311.8,150.1,44.8,1501,226,1.0,False,No Failure
2020-11-30 14:00:00,Machine_22889,3.0060000000000002,311.9,162.9,35.3,1629,0,0.0,False,No Failure
2020-11-30 15:00:00,Machine_L55210,3.0060000000000002,312.0,149.0,42.2,1490,3,0.015,False,No Failure
2020-11-30 16:00:00,Machine_L55211,3.0069999999999997,312.0,155.0,32.4,1550,5,0.025,False,No Failure
2020-11-30 17:00:00,Machine_L55212,3.008,312.0,141.6,46.5,1416,7,0.035,False,No Failure
2020-11-30 18:00:00,Machine_L55213,3.0069999999999997,311.9,148.5,38.8,1485,9,0.045,False,No Failure
2020-11-30 19:00:00,Machine_L55214,3.0069999999999997,311.8,156.4,36.8,1564,11,0.055,False,No Failure
2020-11-30 20:00:00,Machine_L55215,3.0069999999999997,311.7,191.0,19.7,1910,13,0.065,False,No Failure
2020-11-30 21:00:00,Machine_L55216,3.0069999999999997,311.7,146.0,46.1,1460,15,0.075,False,No Failure
2020-11-30 22:00:00,Machine_L55217,3.0069999999999997,311.8,160.3,34.1,1603,17,0.085,False,No Failure
2020-11-30 23:00:00,Machine_L55218,3.0069999999999997,311.8,148.6,47.3,1486,19,0.095,False,No Failure
2020-12-01 00:00:00,Machine_L55219,3.008,311.9,156.0,31.8,1560,21,0.105,False,No Failure
2020-12-01 01:00:00,Machine_L55220,3.008,311.9,149.8,39.3,1498,23,0.115,False,No Failure
2020-12-01 02:00:00,Machine_H37455,3.008,311.9,143.1,48.5,1431,25,0.125,False,No Failure
2020-12-01 03:00:00,Machine_L55222,3.008,311.9,148.6,45.1,1486,30,0.15,False,No Failure
2020-12-01 04:00:00,Machine_L55223,3.0069999999999997,311.9,148.6,35.8,1486,32,0.16,False,No Failure
2020-12-01 05:00:00,Machine_L55224,3.0069999999999997,311.8,144.1,38.1,1441,34,0.17,False,No Failure
2020-12-01 06:00:00,Machine_22905,3.0069999999999997,311.9,136.6,55.1,1366,36,0.18,False,No Failure
2020-12-01 07:00:00,Machine_L55226,3.0060000000000002,311.8,147.1,41.4,1471,39,0.195,False,No Failure
2020-12-01 08:00:00,Machine_L55227,3.0060000000000002,311.9,146.3,38.2,1463,41,0.205,False,No Failure
2020-12-01 09:00:00,Machine_L55228,3.0060000000000002,311.9,141.3,41.3,1413,43,0.215,False,No Failure
2020-12-01 10:00:00,Machine_H37463,3.0060000000000002,311.9,160.4,30.5,1604,45,0.225,False,No Failure
2020-12-01 11:00:00,Machine_L55230,3.0069999999999997,312.0,140.1,51.1,1401,50,0.25,False,No Failure
2020-12-01 12:00:00,Machine_L55231,3.0060000000000002,311.8,165.2,27.2,1652,52,0.26,False,No Failure
2020-12-01 13:00:00,Machine_L55232,3.005,311.9,140.3,45.7,1403,54,0.27,False,No Failure
2020-12-01 14:00:00,Machine_L55233,3.005,311.9,188.7,21.7,1887,56,0.28,False,No Failure
2020-12-01 15:00:00,Machine_L55234,3.0039999999999996,311.8,140.5,47.9,1405,58,0.29,False,No Failure
2020-12-01 16:00:00,Machine_H37469,3.002,311.6,149.6,41.1,1496,60,0.3,False,No Failure
2020-12-01 17:00:00,Machine_L55236,3.0010000000000003,311.5,149.9,43.4,1499,65,0.325,False,No Failure
2020-12-01 18:00:00,Machine_L55237,3.002,311.5,154.9,37.2,1549,67,0.335,False,No Failure
2020-12-01 19:00:00,Machine_L55238,3.003,311.6,151.5,44.9,1515,69,0.345,False,No Failure
2020-12-01 20:00:00,Machine_L55239,3.002,311.6,154.0,37.7,1540,71,0.355,False,No Failure
2020-12-01 21:00:00,Machine_H37474,3.002,311.5,142.6,44.3,1426,73,0.365,False,No Failure
2020-12-01 22:00:00,Machine_22921,3.002,311.6,146.5,41.4,1465,78,0.39,False,No Failure
2020-12-01 23:00:00,Machine_22922,3.003,311.6,135.9,54.1,1359,81,0.405,False,No Failure
2020-12-02 00:00:00,Machine_22923,3.003,311.7,155.1,36.4,1551,84,0.42,False,No Failure
2020-12-02 01:00:00,Machine_L55244,3.005,311.8,159.6,34.8,1596,87,0.435,False,No Failure
2020-12-02 02:00:00,Machine_22925,3.005,311.9,167.0,26.3,1670,89,0.445,False,No Failure
2020-12-02 03:00:00,Machine_L55246,3.0039999999999996,311.9,186.8,21.3,1868,92,0.46,False,No Failure
2020-12-02 04:00:00,Machine_22927,3.0060000000000002,312.0,149.0,39.8,1490,94,0.47,False,No Failure
2020-12-02 05:00:00,Machine_22928,3.005,311.9,167.6,35.2,1676,97,0.485,False,No Failure
2020-12-02 06:00:00,Machine_22929,3.005,311.9,187.5,22.1,1875,100,0.5,False,No Failure
2020-12-02 07:00:00,Machine_22930,3.005,312.0,186.7,23.0,1867,103,0.515,False,No Failure
2020-12-02 08:00:00,Machine_L55251,3.005,312.0,164.6,29.5,1646,106,0.53,False,No Failure
2020-12-02 09:00:00,Machine_H37486,3.005,312.0,137.5,43.2,1375,108,0.54,False,No Failure
2020-12-02 10:00:00,Machine_L55253,3.005,312.0,155.8,36.7,1558,113,0.565,False,No Failure
2020-12-02 11:00:00,Machine_L55254,3.0039999999999996,312.0,163.1,34.9,1631,115,0.575,False,No Failure
2020-12-02 12:00:00,Machine_L55255,3.0039999999999996,312.0,136.6,43.0,1366,117,0.585,False,No Failure
2020-12-02 13:00:00,Machine_L55256,3.003,311.8,136.0,48.0,1360,119,0.595,False,No Failure
2020-12-02 14:00:00,Machine_L55257,3.003,311.8,154.7,39.7,1547,121,0.605,False,No Failure
2020-12-02 15:00:00,Machine_L55258,3.003,311.7,157.1,31.2,1571,123,0.615,False,No Failure
2020-12-02 16:00:00,Machine_L55259,3.002,311.5,152.8,36.1,1528,125,0.625,False,No Failure
2020-12-02 17:00:00,Machine_H37494,3.002,311.5,143.2,43.6,1432,127,0.635,False,No Failure
2020-12-02 18:00:00,Machine_L55261,3.002,311.6,135.6,53.5,1356,132,0.66,False,No Failure
2020-12-02 19:00:00,Machine_H37496,3.0010000000000003,311.5,142.2,46.2,1422,134,0.67,False,No Failure
2020-12-02 20:00:00,Machine_L55263,3.0010000000000003,311.4,143.8,42.2,1438,139,0.695,False,No Failure
2020-12-02 21:00:00,Machine_L55264,3.002,311.4,148.3,44.4,1483,141,0.705,False,No Failure
2020-12-02 22:00:00,Machine_L55265,3.002,311.4,133.1,49.8,1331,143,0.715,False,No Failure
2020-12-02 23:00:00,Machine_L55266,3.002,311.4,146.3,37.5,1463,145,0.725,False,No Failure
2020-12-03 00:00:00,Machine_L55267,3.0010000000000003,311.4,144.6,40.6,1446,147,0.735,False,No Failure
2020-12-03 01:00:00,Machine_L55268,3.0010000000000003,311.4,135.6,45.7,1356,149,0.745,False,No Failure
2020-12-03 02:00:00,Machine_L55269,3.0010000000000003,311.3,167.6,30.3,1676,151,0.755,False,No Failure
2020-12-03 03:00:00,Machine_L55270,3.0010000000000003,311.4,191.0,23.0,1910,153,0.765,False,No Failure
2020-12-03 04:00:00,Machine_L55271,3.002,311.6,137.5,56.9,1375,155,0.775,False,No Failure
2020-12-03 05:00:00,Machine_22952,3.002,311.6,151.3,40.8,1513,157,0.785,False,No Failure
2020-12-03 06:00:00,Machine_L55273,3.002,311.6,151.1,35.7,1511,160,0.8,False,No Failure
2020-12-03 07:00:00,Machine_H37508,3.002,311.6,166.2,28.8,1662,162,0.81,False,No Failure
2020-12-03 08:00:00,Machine_L55275,3.002,311.7,149.3,48.3,1493,167,0.835,False,No Failure
2020-12-03 09:00:00,Machine_22956,3.002,311.7,155.5,37.4,1555,169,0.845,False,No Failure
2020-12-03 10:00:00,Machine_L55277,3.003,311.7,145.2,41.5,1452,172,0.86,False,No Failure
2020-12-03 11:00:00,Machine_L55278,3.002,311.6,150.0,39.0,1500,174,0.87,False,No Failure
2020-12-03 12:00:00,Machine_L55279,3.002,311.7,160.3,30.5,1603,176,0.88,False,No Failure
2020-12-03 13:00:00,Machine_L55280,3.003,311.7,168.2,27.8,1682,178,0.89,False,No Failure
2020-12-03 14:00:00,Machine_L55281,3.003,311.8,156.7,37.7,1567,180,0.9,False,No Failure
2020-12-03 15:00:00,Machine_L55282,3.003,311.8,141.3,46.0,1413,182,0.91,False,No Failure
2020-12-03 16:00:00,Machine_22963,3.003,311.9,142.9,41.6,1429,184,0.92,False,No Failure
2020-12-03 17:00:00,Machine_L55284,3.003,311.9,169.2,31.5,1692,187,0.935,False,No Failure
2020-12-03 18:00:00,Machine_L55285,3.0039999999999996,311.9,147.6,48.7,1476,189,0.945,False,No Failure
2020-12-03 19:00:00,Machine_22966,3.0039999999999996,312.0,159.6,30.4,1596,191,0.955,False,No Failure
2020-12-03 20:00:00,Machine_H37521,3.003,311.9,139.0,49.0,1390,194,0.97,False,No Failure
2020-12-03 21:00:00,Machine_22968,3.003,311.8,160.7,33.7,1607,199,0.995,False,No Failure
2020-12-03 22:00:00,Machine_L55289,3.003,311.7,182.1,26.3,1821,202,1.0,False,No Failure
2020-12-03 23:00:00,Machine_H37524,3.003,311.8,214.1,18.5,2141,204,1.0,False,No Failure
2020-12-04 00:00:00,Machine_22971,3.0039999999999996,311.8,155.3,33.1,1553,209,1.0,True,Tool Wear Failure
2020-12-04 01:00:00,Machine_22972,3.0039999999999996,311.8,144.2,45.1,1442,0,0.0,False,No Failure
2020-12-04 02:00:00,Machine_L55293,3.0039999999999996,311.7,145.9,45.6,1459,3,0.015,False,No Failure
2020-12-04 03:00:00,Machine_H37528,3.0039999999999996,311.8,249.6,13.5,2496,5,0.025,False,No Failure
2020-12-04 04:00:00,Machine_L55295,3.0039999999999996,311.8,136.7,57.2,1367,10,0.05,False,No Failure
2020-12-04 05:00:00,Machine_L55296,3.003,311.8,200.4,19.6,2004,12,0.06,False,No Failure
2020-12-04 06:00:00,Machine_L55297,3.003,311.7,140.6,47.5,1406,14,0.07,False,No Failure
2020-12-04 07:00:00,Machine_L55298,3.003,311.8,154.8,33.0,1548,16,0.08,False,No Failure
2020-12-04 08:00:00,Machine_L55299,3.003,311.7,133.3,55.2,1333,18,0.09,False,No Failure
2020-12-04 09:00:00,Machine_L55300,3.002,311.6,176.7,26.4,1767,20,0.1,False,No Failure
2020-12-04 10:00:00,Machine_L55301,3.002,311.6,182.7,27.0,1827,22,0.11,False,No Failure
2020-12-04 11:00:00,Machine_22982,3.002,311.6,153.3,46.4,1533,24,0.12,False,No Failure
2020-12-04 12:00:00,Machine_H37537,3.002,311.5,151.5,36.8,1515,27,0.135,False,No Failure
2020-12-04 13:00:00,Machine_L55304,3.002,311.4,156.8,41.0,1568,32,0.16,False,No Failure
2020-12-04 14:00:00,Machine_L55305,3.002,311.4,145.2,47.8,1452,34,0.17,False,No Failure
2020-12-04 15:00:00,Machine_L55306,3.002,311.4,143.3,37.9,1433,36,0.18,False,No Failure
2020-12-04 16:00:00,Machine_22987,3.0010000000000003,311.3,165.0,33.8,1650,38,0.19,False,No Failure
2020-12-04 17:00:00,Machine_L55308,3.0010000000000003,311.4,162.9,31.3,1629,41,0.205,False,No Failure
2020-12-04 18:00:00,Machine_L55309,3.0,311.3,152.0,39.2,1520,43,0.215,False,No Failure
2020-12-04 19:00:00,Machine_H37544,3.0,311.2,139.3,43.1,1393,45,0.225,False,No Failure
2020-12-04 20:00:00,Machine_H37545,2.9989999999999997,311.2,136.4,49.6,1364,50,0.25,False,No Failure
2020-12-04 21:00:00,Machine_22992,2.9989999999999997,311.3,138.9,50.0,1389,55,0.275,False,No Failure
2020-12-04 22:00:00,Machine_L55313,2.998,311.1,146.6,46.1,1466,58,0.29,False,No Failure
2020-12-04 23:00:00,Machine_L55314,2.997,311.1,165.0,32.4,1650,60,0.3,False,No Failure
2020-12-05 00:00:00,Machine_L55315,2.9960000000000004,311.0,155.4,36.3,1554,62,0.31,False,No Failure
2020-12-05 01:00:00,Machine_22996,2.9960000000000004,310.9,147.4,39.7,1474,64,0.32,False,No Failure
2020-12-05 02:00:00,Machine_H37551,2.995,310.8,160.0,32.4,1600,67,0.335,False,No Failure
2020-12-05 03:00:00,Machine_L55318,2.995,310.8,135.6,54.9,1356,72,0.36,False,No Failure
2020-12-05 04:00:00,Machine_L55319,2.995,310.8,157.1,38.2,1571,74,0.37,False,No Failure
2020-12-05 05:00:00,Machine_L55320,2.9960000000000004,310.9,165.8,28.0,1658,76,0.38,False,No Failure
2020-12-05 06:00:00,Machine_L55321,2.9960000000000004,310.8,139.3,49.9,1393,78,0.39,False,No Failure
2020-12-05 07:00:00,Machine_23002,2.997,311.0,144.8,49.8,1448,80,0.4,False,No Failure
2020-12-05 08:00:00,Machine_L55323,2.997,310.9,147.7,40.4,1477,83,0.415,False,No Failure
2020-12-05 09:00:00,Machine_23004,2.997,311.0,150.6,42.7,1506,85,0.425,False,No Failure
2020-12-05 10:00:00,Machine_23005,2.997,310.9,168.5,32.1,1685,88,0.44,False,No Failure
2020-12-05 11:00:00,Machine_L55326,2.9960000000000004,310.9,153.3,31.8,1533,91,0.455,False,No Failure
2020-12-05 12:00:00,Machine_L55327,2.995,310.8,144.7,41.0,1447,93,0.465,False,No Failure
2020-12-05 13:00:00,Machine_23008,2.995,310.7,148.8,39.5,1488,95,0.475,False,No Failure
2020-12-05 14:00:00,Machine_23009,2.9960000000000004,310.8,142.7,50.4,1427,98,0.49,False,No Failure
2020-12-05 15:00:00,Machine_23010,2.995,310.7,142.4,41.3,1424,101,0.505,False,No Failure
2020-12-05 16:00:00,Machine_L55331,2.995,310.7,147.2,40.9,1472,104,0.52,False,No Failure
2020-12-05 17:00:00,Machine_L55332,2.995,310.7,143.8,45.7,1438,106,0.53,False,No Failure
2020-12-05 18:00:00,Machine_L55333,2.9960000000000004,310.8,150.7,42.4,1507,108,0.54,False,No Failure
2020-12-05 19:00:00,Machine_L55334,2.9960000000000004,310.7,139.3,52.1,1393,110,0.55,False,No Failure
2020-12-05 20:00:00,Machine_L55335,2.995,310.8,128.3,52.4,1283,112,0.56,False,No Failure
2020-12-05 21:00:00,Machine_L55336,2.9960000000000004,310.8,164.4,30.9,1644,114,0.57,False,No Failure
2020-12-05 22:00:00,Machine_L55337,2.9960000000000004,310.8,149.8,46.9,1498,116,0.58,False,No Failure
2020-12-05 23:00:00,Machine_L55338,2.9960000000000004,310.8,140.0,40.8,1400,118,0.59,False,No Failure
2020-12-06 00:00:00,Machine_H37573,2.9960000000000004,310.9,167.9,31.2,1679,120,0.6,False,No Failure
2020-12-06 01:00:00,Machine_23020,2.997,311.1,161.8,30.3,1618,125,0.625,False,No Failure
2020-12-06 02:00:00,Machine_H37575,2.9960000000000004,311.0,171.4,30.2,1714,128,0.64,False,No Failure
2020-12-06 03:00:00,Machine_L55342,2.9960000000000004,311.0,157.4,35.0,1574,133,0.665,False,No Failure
2020-12-06 04:00:00,Machine_L55343,2.997,311.1,157.4,36.4,1574,135,0.675,False,No Failure
2020-12-06 05:00:00,Machine_L55344,2.9960000000000004,310.9,147.2,40.9,1472,137,0.685,False,No Failure
2020-12-06 06:00:00,Machine_L55345,2.9960000000000004,311.0,155.2,33.2,1552,139,0.695,False,No Failure
2020-12-06 07:00:00,Machine_L55346,2.997,311.1,160.3,31.4,1603,141,0.705,False,No Failure
2020-12-06 08:00:00,Machine_H37581,2.997,311.1,135.3,47.1,1353,143,0.715,False,No Failure
2020-12-06 09:00:00,Machine_L55348,2.997,311.1,169.0,30.6,1690,148,0.74,False,No Failure
2020-12-06 10:00:00,Machine_23029,2.998,311.2,174.5,26.3,1745,150,0.75,False,No Failure
2020-12-06 11:00:00,Machine_L55350,2.9989999999999997,311.3,152.2,45.7,1522,153,0.765,False,No Failure
2020-12-06 12:00:00,Machine_H37585,3.0,311.4,164.1,34.5,1641,155,0.775,False,No Failure
2020-12-06 13:00:00,Machine_L55352,2.9989999999999997,311.4,159.6,28.9,1596,160,0.8,False,No Failure
2020-12-06 14:00:00,Machine_H37587,2.9989999999999997,311.4,149.7,37.0,1497,162,0.81,False,No Failure
2020-12-06 15:00:00,Machine_L55354,2.9989999999999997,311.3,137.1,52.3,1371,167,0.835,False,No Failure
2020-12-06 16:00:00,Machine_23035,2.9989999999999997,311.3,144.5,41.2,1445,169,0.845,False,No Failure
2020-12-06 17:00:00,Machine_L55356,2.998,311.2,156.4,40.0,1564,172,0.86,False,No Failure
2020-12-06 18:00:00,Machine_L55357,2.997,311.1,143.9,44.9,1439,174,0.87,False,No Failure
2020-12-06 19:00:00,Machine_L55358,2.997,311.2,135.2,52.1,1352,176,0.88,False,No Failure
2020-12-06 20:00:00,Machine_L55359,2.998,311.3,156.0,35.4,1560,178,0.89,False,No Failure
2020-12-06 21:00:00,Machine_23040,2.997,311.2,161.6,42.3,1616,180,0.9,False,No Failure
2020-12-06 22:00:00,Machine_L55361,2.997,311.2,183.5,23.7,1835,183,0.915,False,No Failure
2020-12-06 23:00:00,Machine_23042,2.997,311.1,164.9,32.7,1649,185,0.925,False,No Failure
2020-12-07 00:00:00,Machine_L55363,2.998,311.1,145.2,47.3,1452,188,0.94,False,No Failure
2020-12-07 01:00:00,Machine_L55364,2.998,311.1,214.4,17.7,2144,190,0.95,False,No Failure
2020-12-07 02:00:00,Machine_L55365,2.997,311.1,155.4,41.0,1554,192,0.96,False,No Failure
2020-12-07 03:00:00,Machine_L55366,2.997,311.0,182.7,25.4,1827,194,0.97,False,No Failure
2020-12-07 04:00:00,Machine_L55367,2.9960000000000004,310.9,144.8,46.3,1448,196,0.98,False,No Failure
2020-12-07 05:00:00,Machine_23048,2.9960000000000004,310.9,153.0,38.8,1530,198,0.99,False,No Failure
2020-12-07 06:00:00,Machine_L55369,2.997,311.0,198.3,21.0,1983,201,1.0,False,No Failure
2020-12-07 07:00:00,Machine_23050,2.997,310.9,162.0,37.2,1620,203,1.0,False,No Failure
2020-12-07 08:00:00,Machine_23051,2.9960000000000004,310.9,163.0,29.8,1630,206,1.0,False,No Failure
2020-12-07 09:00:00,Machine_L55372,2.9960000000000004,310.9,122.9,65.2,1229,209,1.0,True,Overstrain Failure
2020-12-07 10:00:00,Machine_L55373,2.995,310.8,187.3,22.3,1873,211,1.0,False,No Failure
2020-12-07 11:00:00,Machine_L55374,2.9939999999999998,310.7,142.6,45.7,1426,213,1.0,False,No Failure
2020-12-07 12:00:00,Machine_L55375,2.9939999999999998,310.8,137.6,53.9,1376,215,1.0,True,Overstrain Failure
2020-12-07 13:00:00,Machine_L55376,2.9939999999999998,310.8,162.2,33.6,1622,217,1.0,False,No Failure
2020-12-07 14:00:00,Machine_23057,2.9939999999999998,310.7,149.2,45.7,1492,219,1.0,False,No Failure
2020-12-07 15:00:00,Machine_23058,2.9930000000000003,310.7,137.4,48.9,1374,222,1.0,False,No Failure
2020-12-07 16:00:00,Machine_L55379,2.992,310.7,173.7,27.0,1737,225,1.0,True,Tool Wear Failure
2020-12-07 17:00:00,Machine_L55380,2.9930000000000003,310.8,142.6,42.4,1426,0,0.0,False,No Failure
2020-12-07 18:00:00,Machine_23061,2.9930000000000003,310.9,182.6,25.1,1826,2,0.01,False,No Failure
2020-12-07 19:00:00,Machine_L55382,2.9930000000000003,310.9,166.9,32.4,1669,5,0.025,False,No Failure
2020-12-07 20:00:00,Machine_23063,2.9939999999999998,310.9,147.3,40.1,1473,7,0.035,False,No Failure
2020-12-07 21:00:00,Machine_L55384,2.9939999999999998,310.9,175.1,27.8,1751,10,0.05,False,No Failure
2020-12-07 22:00:00,Machine_23065,2.9939999999999998,310.9,144.6,47.3,1446,12,0.06,False,No Failure
2020-12-07 23:00:00,Machine_L55386,2.9930000000000003,310.8,148.3,43.5,1483,15,0.075,False,No Failure
2020-12-08 00:00:00,Machine_L55387,2.992,310.7,153.5,42.6,1535,17,0.085,False,No Failure
2020-12-08 01:00:00,Machine_L55388,2.992,310.7,147.7,44.0,1477,19,0.095,False,No Failure
2020-12-08 02:00:00,Machine_L55389,2.9930000000000003,310.8,139.1,46.9,1391,21,0.105,False,No Failure
2020-12-08 03:00:00,Machine_H37624,2.992,310.7,163.6,29.4,1636,23,0.115,False,No Failure
2020-12-08 04:00:00,Machine_L55391,2.992,310.6,167.5,33.3,1675,28,0.14,False,No Failure
